model_size,question_type,design,criteria,material,r2
32.0,zero-shot,kitchen utensil grip,lightweight,elastomer,0.8644024186285861
32.0,zero-shot,kitchen utensil grip,lightweight,thermoset,0.9441214853482026
32.0,zero-shot,kitchen utensil grip,lightweight,composite,0.9852970346127145
32.0,zero-shot,kitchen utensil grip,heat resistant,steel,0.9760305625731714
32.0,zero-shot,kitchen utensil grip,heat resistant,aluminum,0.9839265726438325
32.0,zero-shot,kitchen utensil grip,heat resistant,titanium,0.9551918433056077
32.0,zero-shot,kitchen utensil grip,heat resistant,glass,0.9633248042180352
32.0,zero-shot,kitchen utensil grip,heat resistant,wood,0.9848977600715476
32.0,zero-shot,kitchen utensil grip,heat resistant,thermoplastic,0.9861279870392872
32.0,zero-shot,kitchen utensil grip,heat resistant,elastomer,0.9578729902092877
32.0,zero-shot,kitchen utensil grip,heat resistant,thermoset,0.9626218026796589
32.0,zero-shot,kitchen utensil grip,heat resistant,composite,0.9840716533526991
32.0,zero-shot,kitchen utensil grip,corrosion resistant,steel,0.9712848744350426
32.0,zero-shot,kitchen utensil grip,corrosion resistant,aluminum,0.9862952506879177
32.0,zero-shot,kitchen utensil grip,corrosion resistant,titanium,0.9596555121048389
32.0,zero-shot,kitchen utensil grip,corrosion resistant,glass,0.985911046213347
32.0,zero-shot,kitchen utensil grip,corrosion resistant,wood,0.9784239785406057
32.0,zero-shot,kitchen utensil grip,corrosion resistant,thermoplastic,0.9670662357321115
32.0,zero-shot,kitchen utensil grip,corrosion resistant,elastomer,0.9583577569363032
32.0,zero-shot,kitchen utensil grip,corrosion resistant,thermoset,0.9720489205783324
32.0,zero-shot,kitchen utensil grip,corrosion resistant,composite,0.9753894784375705
32.0,zero-shot,kitchen utensil grip,high strength,steel,0.9507229986267065
32.0,zero-shot,kitchen utensil grip,high strength,aluminum,0.981319363066106
32.0,zero-shot,kitchen utensil grip,high strength,titanium,0.9842082989954786
32.0,zero-shot,kitchen utensil grip,high strength,glass,0.9618602484988606
32.0,zero-shot,kitchen utensil grip,high strength,wood,0.9840240430243594
32.0,zero-shot,kitchen utensil grip,high strength,thermoplastic,0.9844025812425847
32.0,zero-shot,kitchen utensil grip,high strength,elastomer,0.9846357956004451
32.0,zero-shot,kitchen utensil grip,high strength,thermoset,0.9761288993660312
32.0,zero-shot,kitchen utensil grip,high strength,composite,0.9816973497333655
32.0,zero-shot,spacecraft component,lightweight,steel,0.9804779602765455
32.0,zero-shot,spacecraft component,lightweight,aluminum,0.9784487628516552
32.0,zero-shot,spacecraft component,lightweight,titanium,0.9854312604753105
32.0,zero-shot,spacecraft component,lightweight,glass,0.9851078268737747
32.0,zero-shot,spacecraft component,lightweight,wood,0.9602344077019673
32.0,zero-shot,spacecraft component,lightweight,thermoplastic,0.9724343212113369
32.0,zero-shot,spacecraft component,lightweight,elastomer,0.9797173437407605
32.0,zero-shot,spacecraft component,lightweight,thermoset,0.9614143013765379
32.0,zero-shot,spacecraft component,lightweight,composite,0.9668886325503356
32.0,zero-shot,spacecraft component,heat resistant,steel,0.9840489130434783
32.0,zero-shot,spacecraft component,heat resistant,aluminum,0.946237933900147
32.0,zero-shot,spacecraft component,heat resistant,titanium,0.9865587044534413
32.0,zero-shot,spacecraft component,heat resistant,glass,0.9630250303073522
32.0,zero-shot,spacecraft component,heat resistant,wood,0.9770380692975232
32.0,zero-shot,spacecraft component,heat resistant,thermoplastic,0.9830096192827922
32.0,zero-shot,spacecraft component,heat resistant,elastomer,0.986264220830761
32.0,zero-shot,spacecraft component,heat resistant,thermoset,0.963490099009901
32.0,zero-shot,spacecraft component,heat resistant,composite,0.9865965916158727
32.0,zero-shot,spacecraft component,corrosion resistant,steel,0.9753998785179187
32.0,zero-shot,spacecraft component,corrosion resistant,aluminum,0.9852060330518871
32.0,zero-shot,spacecraft component,corrosion resistant,titanium,0.972744151503899
32.0,zero-shot,spacecraft component,corrosion resistant,glass,0.9723198198198199
32.0,zero-shot,spacecraft component,corrosion resistant,wood,0.9781609195402299
32.0,zero-shot,spacecraft component,corrosion resistant,thermoplastic,0.955387692793599
32.0,zero-shot,spacecraft component,corrosion resistant,elastomer,0.9619013062409288
32.0,zero-shot,spacecraft component,corrosion resistant,thermoset,0.9441688006828852
32.0,zero-shot,spacecraft component,corrosion resistant,composite,0.9778879409730228
32.0,zero-shot,spacecraft component,high strength,steel,0.9839145323879805
32.0,zero-shot,spacecraft component,high strength,aluminum,0.9828408530234088
32.0,zero-shot,spacecraft component,high strength,titanium,0.986271578088895
32.0,zero-shot,spacecraft component,high strength,glass,0.9757883547891816
32.0,zero-shot,spacecraft component,high strength,wood,0.9810047931830286
32.0,zero-shot,spacecraft component,high strength,thermoplastic,0.9856208879877519
32.0,zero-shot,spacecraft component,high strength,elastomer,0.9745558432282831
32.0,zero-shot,spacecraft component,high strength,thermoset,0.9764136066681686
32.0,zero-shot,spacecraft component,high strength,composite,0.9725875881860576
32.0,zero-shot,underwater component,lightweight,steel,0.9511105211928148
32.0,zero-shot,underwater component,lightweight,aluminum,0.9858563678636011
32.0,zero-shot,underwater component,lightweight,titanium,0.986136285700289
32.0,zero-shot,underwater component,lightweight,glass,0.9832606800348735
32.0,zero-shot,underwater component,lightweight,wood,0.985489794689626
32.0,zero-shot,underwater component,lightweight,thermoplastic,0.9553376906318083
32.0,zero-shot,underwater component,lightweight,elastomer,0.9257611806489432
32.0,zero-shot,underwater component,lightweight,thermoset,0.9278280488100725
32.0,zero-shot,underwater component,lightweight,composite,0.981755577341527
32.0,zero-shot,underwater component,heat resistant,steel,0.9834890683117119
32.0,zero-shot,underwater component,heat resistant,aluminum,0.967741935483871
32.0,zero-shot,underwater component,heat resistant,titanium,0.9713257740950719
32.0,zero-shot,underwater component,heat resistant,glass,0.9784024854680297
32.0,zero-shot,underwater component,heat resistant,wood,0.9846267371786988
32.0,zero-shot,underwater component,heat resistant,thermoplastic,0.9859849624060151
32.0,zero-shot,underwater component,heat resistant,elastomer,0.9829280910501811
32.0,zero-shot,underwater component,heat resistant,thermoset,0.9618266143417766
32.0,zero-shot,underwater component,heat resistant,composite,0.9866686601380479
32.0,zero-shot,underwater component,corrosion resistant,steel,0.9718512430655435
32.0,zero-shot,underwater component,corrosion resistant,aluminum,0.9867576726189046
32.0,zero-shot,underwater component,corrosion resistant,titanium,0.978649896083565
32.0,zero-shot,underwater component,corrosion resistant,glass,0.9560264942338855
32.0,zero-shot,underwater component,corrosion resistant,wood,0.9868059116975151
32.0,zero-shot,underwater component,corrosion resistant,thermoplastic,0.9212940809320711
32.0,zero-shot,underwater component,corrosion resistant,elastomer,0.956414308289039
32.0,zero-shot,underwater component,corrosion resistant,thermoset,0.9534246575342465
32.0,zero-shot,underwater component,corrosion resistant,composite,0.9671039076986471
32.0,zero-shot,underwater component,high strength,steel,0.9837010923967445
32.0,zero-shot,underwater component,high strength,aluminum,0.9845534591194969
32.0,zero-shot,underwater component,high strength,titanium,0.9838164402429099
32.0,zero-shot,underwater component,high strength,glass,0.9793413912185496
32.0,zero-shot,underwater component,high strength,wood,0.9856158063290452
32.0,zero-shot,underwater component,high strength,thermoplastic,0.9778473931528306
32.0,zero-shot,underwater component,high strength,elastomer,0.9838069791919682
32.0,zero-shot,underwater component,high strength,thermoset,0.9803812305445602
32.0,zero-shot,underwater component,high strength,composite,0.9840457555689344
32.0,zero-shot,safety helmet,lightweight,steel,0.957314751351763
32.0,zero-shot,safety helmet,lightweight,aluminum,0.9846398305084746
32.0,zero-shot,safety helmet,lightweight,titanium,0.9581854323441715
32.0,zero-shot,safety helmet,lightweight,glass,0.980796812749004
32.0,zero-shot,safety helmet,lightweight,wood,0.9776915615906887
32.0,zero-shot,safety helmet,lightweight,thermoplastic,0.9157932381502573
32.0,zero-shot,safety helmet,lightweight,elastomer,0.9430352786275801
32.0,zero-shot,safety helmet,lightweight,thermoset,0.9509535349278264
32.0,zero-shot,safety helmet,lightweight,composite,0.9764338647032192
32.0,zero-shot,safety helmet,heat resistant,steel,0.9858938189279303
32.0,zero-shot,safety helmet,heat resistant,aluminum,0.973741491214184
32.0,zero-shot,safety helmet,heat resistant,titanium,0.9848
32.0,zero-shot,safety helmet,heat resistant,glass,0.9622708039492243
32.0,zero-shot,safety helmet,heat resistant,wood,0.9697380920070566
32.0,zero-shot,safety helmet,heat resistant,thermoplastic,0.9837042354630294
32.0,zero-shot,safety helmet,heat resistant,elastomer,0.9823993886907794
32.0,zero-shot,safety helmet,heat resistant,thermoset,0.9513371788148925
32.0,zero-shot,safety helmet,heat resistant,composite,0.9855475693639385
32.0,zero-shot,safety helmet,corrosion resistant,steel,0.9813323322640093
32.0,zero-shot,safety helmet,corrosion resistant,aluminum,0.9666413949962093
32.0,zero-shot,safety helmet,corrosion resistant,titanium,0.966789899116486
32.0,zero-shot,safety helmet,corrosion resistant,glass,0.9851863265171359
32.0,zero-shot,safety helmet,corrosion resistant,wood,0.9846089071856288
32.0,zero-shot,safety helmet,corrosion resistant,thermoplastic,0.9645665732622254
32.0,zero-shot,safety helmet,corrosion resistant,elastomer,0.9443740496705525
32.0,zero-shot,safety helmet,corrosion resistant,thermoset,0.9586648176532127
32.0,zero-shot,safety helmet,corrosion resistant,composite,0.9774967095759366
32.0,zero-shot,safety helmet,high strength,steel,0.9808455064332011
32.0,zero-shot,safety helmet,high strength,aluminum,0.9850084199285333
32.0,zero-shot,safety helmet,high strength,titanium,0.9834546534947635
32.0,zero-shot,safety helmet,high strength,glass,0.9840695884522669
32.0,zero-shot,safety helmet,high strength,wood,0.9858548271995107
32.0,zero-shot,safety helmet,high strength,thermoplastic,0.9857985863432981
32.0,zero-shot,safety helmet,high strength,elastomer,0.9664993340846225
32.0,zero-shot,safety helmet,high strength,thermoset,0.978528773072747
32.0,zero-shot,safety helmet,high strength,composite,0.984440734557596
32.0,few-shot,kitchen utensil grip,lightweight,steel,0.9735590832473773
32.0,few-shot,kitchen utensil grip,lightweight,aluminum,0.9863994273443092
32.0,few-shot,kitchen utensil grip,lightweight,titanium,0.97260558984673
32.0,few-shot,kitchen utensil grip,lightweight,glass,0.9799547852298417
32.0,few-shot,kitchen utensil grip,lightweight,wood,0.8903827002418552
32.0,few-shot,kitchen utensil grip,lightweight,thermoplastic,0.9316567800150388
32.0,few-shot,kitchen utensil grip,lightweight,elastomer,0.8644024186285861
32.0,few-shot,kitchen utensil grip,lightweight,thermoset,0.9441214853482026
32.0,few-shot,kitchen utensil grip,lightweight,composite,0.9849003272835466
32.0,few-shot,kitchen utensil grip,heat resistant,steel,0.9846262862776511
32.0,few-shot,kitchen utensil grip,heat resistant,aluminum,0.9573987015894336
32.0,few-shot,kitchen utensil grip,heat resistant,titanium,0.9812013683928092
32.0,few-shot,kitchen utensil grip,heat resistant,glass,0.8894704194773978
32.0,few-shot,kitchen utensil grip,heat resistant,wood,0.9848977600715476
32.0,few-shot,kitchen utensil grip,heat resistant,thermoplastic,0.9856622114216282
32.0,few-shot,kitchen utensil grip,heat resistant,elastomer,0.9786221144345639
32.0,few-shot,kitchen utensil grip,heat resistant,thermoset,0.9740154283394235
32.0,few-shot,kitchen utensil grip,heat resistant,composite,0.9862745098039216
32.0,few-shot,kitchen utensil grip,corrosion resistant,steel,0.9834335814048323
32.0,few-shot,kitchen utensil grip,corrosion resistant,aluminum,0.9807204374084265
32.0,few-shot,kitchen utensil grip,corrosion resistant,titanium,0.9693423684289083
32.0,few-shot,kitchen utensil grip,corrosion resistant,glass,0.9684478471920754
32.0,few-shot,kitchen utensil grip,corrosion resistant,wood,0.9784239785406057
32.0,few-shot,kitchen utensil grip,corrosion resistant,thermoplastic,0.9670662357321115
32.0,few-shot,kitchen utensil grip,corrosion resistant,elastomer,0.9583577569363032
32.0,few-shot,kitchen utensil grip,corrosion resistant,thermoset,0.9720489205783324
32.0,few-shot,kitchen utensil grip,corrosion resistant,composite,0.9828121472115602
32.0,few-shot,kitchen utensil grip,high strength,steel,0.9507229986267065
32.0,few-shot,kitchen utensil grip,high strength,aluminum,0.9838009236920108
32.0,few-shot,kitchen utensil grip,high strength,titanium,0.9786845446243624
32.0,few-shot,kitchen utensil grip,high strength,glass,0.9716405249413682
32.0,few-shot,kitchen utensil grip,high strength,wood,0.9863571654539702
32.0,few-shot,kitchen utensil grip,high strength,thermoplastic,0.9844025812425847
32.0,few-shot,kitchen utensil grip,high strength,elastomer,0.9729949499272447
32.0,few-shot,kitchen utensil grip,high strength,thermoset,0.9861076144920239
32.0,few-shot,kitchen utensil grip,high strength,composite,0.986092129592411
32.0,few-shot,spacecraft component,lightweight,steel,0.9735043759741038
32.0,few-shot,spacecraft component,lightweight,aluminum,0.9784487628516552
32.0,few-shot,spacecraft component,lightweight,titanium,0.9856246508229833
32.0,few-shot,spacecraft component,lightweight,glass,0.9851078268737747
